document_id,label_id,user_id,prob
299,6.0,2,0.9418639621476284
300,6.0,2,0.9977862966968265
301,5.0,2,0.9999863504845137
302,5.0,2,0.9999612450478987
303,6.0,2,0.986919738605615
304,5.0,2,0.9181833357775773
305,5.0,2,0.9999999999999609
306,6.0,2,0.9419725155434544
307,5.0,2,0.9988047737383827
308,5.0,2,0.9413475001551211
309,6.0,2,0.9439762279758206
310,6.0,2,0.9986664562839895
311,6.0,2,0.9272694200395195
312,6.0,2,0.9969416632344587
313,6.0,2,0.9627252805238845
314,5.0,2,0.8801064668371794
315,6.0,2,0.9458227222295588
316,6.0,2,0.9321539889655902
318,6.0,2,0.9052390313350908
319,5.0,2,0.9999113545750153
320,5.0,2,0.500225707741548
321,6.0,2,0.9882999363288236
322,6.0,2,0.9778246543427109
323,5.0,2,0.8484457647054288
324,5.0,2,0.9916810135519321
325,5.0,2,0.9234272480264207
326,5.0,2,0.8851682124825727
327,5.0,2,0.9749813846450075
328,5.0,2,0.9973419121144361
329,5.0,2,0.8126914453557527
330,6.0,2,0.9991129268655875
331,5.0,2,0.9908570296348171
332,6.0,2,0.9551834126704133
333,5.0,2,0.9021442187334066
334,5.0,2,0.9942501481782784
335,6.0,2,0.9455442526972965
336,6.0,2,0.98415846851326
337,6.0,2,0.9707094827109733
338,5.0,2,0.9143195949475948
339,6.0,2,0.8142776459123571
340,6.0,2,0.9965185303858369
341,6.0,2,0.6747560804234818
342,5.0,2,0.9328737619854435
343,6.0,2,0.9701575030364193
344,5.0,2,0.9838880004520282
345,5.0,2,0.9881158701094915
346,5.0,2,0.9999707958691887
347,5.0,2,0.98687660323508
348,5.0,2,0.9975338108050242
349,6.0,2,0.9918142292269174
350,6.0,2,0.8938384593748844
351,5.0,2,0.9458078177489102
352,5.0,2,0.9391646982082615
353,5.0,2,0.9982653526351466
354,5.0,2,0.998791494900537
355,6.0,2,0.922889499099826
356,6.0,2,0.9099396958222374
357,5.0,2,0.9672624331065328
358,6.0,2,0.8927720176745948
359,5.0,2,0.7817249383608038
360,6.0,2,0.5345574130106138
361,6.0,2,0.8774496443890439
362,5.0,2,0.8767797927644092
363,5.0,2,0.8836871552677636
364,6.0,2,0.8188968027113248
365,6.0,2,0.9059933160928085
366,6.0,2,0.9998858172071727
367,6.0,2,0.917318109567311
368,5.0,2,0.9873265740686303
369,6.0,2,0.8233319465404141
370,6.0,2,0.9532987275123829
371,6.0,2,0.9616883413237269
372,6.0,2,0.9269846401225089
373,5.0,2,0.9709646352104635
374,5.0,2,0.9831555843326912
375,5.0,2,0.7417791821772949
376,5.0,2,0.999868244904273
377,5.0,2,0.9999999925705289
378,6.0,2,0.7984089713746736
379,6.0,2,0.9850220305412428
380,6.0,2,0.7008593371257738
381,5.0,2,0.9830308603762687
382,6.0,2,0.8196223935420573
383,6.0,2,0.9949420846412497
384,6.0,2,0.9303232674052629
385,6.0,2,0.9848560167828458
386,6.0,2,0.9393815688315971
387,5.0,2,0.9836672116190108
388,5.0,2,0.9170716296563863
389,5.0,2,0.9427453170567607
390,5.0,2,0.9480609119301523
391,5.0,2,0.9689300260080751
392,5.0,2,0.9847569221047743
393,6.0,2,0.9987331339070539
394,6.0,2,0.9252769138672735
395,5.0,2,0.9992969576168113
396,5.0,2,0.7187900447667868
397,5.0,2,1.0
398,5.0,2,0.965983621617477
399,5.0,2,0.9829331102065268
400,6.0,2,0.7702932627637376
401,6.0,2,0.7895117521024416
402,5.0,2,0.913718254133047
403,6.0,2,0.9415414306421261
404,6.0,2,0.8657147950031936
405,6.0,2,0.8649469351233368
406,6.0,2,0.9720800046212668
407,6.0,2,0.9999996601594592
408,6.0,2,0.883021775141103
409,5.0,2,1.0
410,6.0,2,0.9873638652598902
411,6.0,2,0.9469527486424573
412,6.0,2,0.9259474682867187
413,5.0,2,0.9552996824651547
414,5.0,2,0.9916723829345081
415,6.0,2,0.999985741228217
416,6.0,2,0.9216614324597534
417,6.0,2,0.9715005238452057
418,5.0,2,0.9295610944994757
419,6.0,2,0.9946119349435634
420,5.0,2,0.9924430161249289
421,6.0,2,0.9927089625220248
422,6.0,2,0.9815271811216347
423,6.0,2,0.9375410786165252
424,6.0,2,0.8931196516443805
425,6.0,2,0.9183983558959746
426,6.0,2,0.8645211198989257
427,6.0,2,0.8101384726152543
428,6.0,2,0.9151651167629152
429,5.0,2,0.9078728077546766
430,6.0,2,0.951823151170531
431,6.0,2,0.8238761479401159
432,6.0,2,0.9638585549045771
433,6.0,2,0.9592822461652013
434,6.0,2,0.9917032332151113
435,6.0,2,0.8783472988078737
436,6.0,2,0.9550464429679637
437,6.0,2,0.9999360947589897
438,6.0,2,0.9821193614000647
439,6.0,2,0.9098068242578063
440,5.0,2,0.9467686674118677
441,6.0,2,0.9736080737797522
442,6.0,2,0.998238563656204
443,6.0,2,0.995329072875032
444,6.0,2,0.9896696832905114
445,6.0,2,0.8452307662095725
446,6.0,2,0.9803656423575564
447,6.0,2,0.9347325125601894
448,6.0,2,0.9514348809925325
449,6.0,2,0.8711659031369556
450,5.0,2,0.9897809001348947
451,6.0,2,0.9887398815705416
452,6.0,2,0.9591985758466136
453,6.0,2,0.8747959811894149
454,6.0,2,0.9200744459218362
455,5.0,2,0.8989002766981385
456,5.0,2,0.9992212903203765
457,6.0,2,0.9256062097557102
458,6.0,2,0.7124004016135445
459,5.0,2,0.9603408423567155
460,6.0,2,0.9994985345769405
461,5.0,2,0.9999997339521627
462,6.0,2,0.9180730695956257
463,6.0,2,0.9898491997961858
464,6.0,2,0.9973351349496928
465,6.0,2,0.9772802235093038
466,6.0,2,0.8928193069468141
467,5.0,2,0.9803178347510796
468,6.0,2,0.7645020658709374
469,6.0,2,0.962696155573445
470,6.0,2,0.9996634156786917
471,6.0,2,0.9923135368733479
472,6.0,2,0.9270116211240508
473,5.0,2,0.9794867241568664
474,5.0,2,0.9561836949009178
476,5.0,2,0.9916690021893647
477,6.0,2,0.91358335592789
478,5.0,2,0.9999823468160167
479,6.0,2,0.9679336120590338
480,6.0,2,0.8612724261956031
481,5.0,2,0.813616226682373
482,6.0,2,0.7349216822034356
483,6.0,2,0.563127692769527
484,5.0,2,0.9914738289319722
485,5.0,2,0.8367666823396773
486,6.0,2,0.9689061578733265
487,5.0,2,0.9976060051623683
488,6.0,2,0.9919130970366782
489,6.0,2,0.9126353454109127
490,5.0,2,0.5887570626887155
491,5.0,2,0.9349519569367428
492,6.0,2,0.8270860237147588
493,5.0,2,0.8810770236762231
494,6.0,2,0.9563367978684729
495,6.0,2,0.9424590539638095
496,6.0,2,0.8703535212837986
497,5.0,2,0.8508541252673963
498,5.0,2,0.6349536928645388
499,5.0,2,0.9987627474604869
500,5.0,2,0.9916158208861059
501,6.0,2,0.9071899084061352
502,6.0,2,0.6302791395263311
503,6.0,2,0.9750783958661463
504,5.0,2,0.925974652455755
505,6.0,2,0.9756790704608571
506,5.0,2,0.9989424748101797
507,5.0,2,0.735032792708063
508,5.0,2,0.9240666569317071
509,6.0,2,0.9631213427834915
510,6.0,2,0.9353808084925166
511,5.0,2,0.8528860652896124
512,5.0,2,0.8921430057281126
513,5.0,2,0.9986285744791974
514,5.0,2,0.9698090612267934
515,5.0,2,0.9812593588797212
516,6.0,2,0.956054609290395
517,5.0,2,0.9581096233415615
518,5.0,2,0.9875316755886183
519,6.0,2,0.8920590403544052
520,5.0,2,0.6364664083646567
521,6.0,2,0.8644485690977403
522,5.0,2,0.9868143615597048
523,5.0,2,0.9926013078754783
524,5.0,2,0.9999954550252402
525,5.0,2,0.9999074502361963
526,5.0,2,0.9958280913029722
527,5.0,2,0.9869158232440165
528,6.0,2,0.6149683943935371
529,6.0,2,0.9989196150619162
530,5.0,2,0.9314800558652703
531,5.0,2,0.7122624903771562
532,5.0,2,0.9978361655063851
533,6.0,2,0.9995833013705074
534,6.0,2,0.9951000254960487
535,6.0,2,0.8358281364560085
536,5.0,2,0.9119481329466057
537,6.0,2,0.9925696408068546
538,5.0,2,0.996488421564983
539,6.0,2,0.9711414693956486
540,5.0,2,0.9999887184939411
541,5.0,2,0.9970246058080388
542,5.0,2,0.9714058600371666
543,5.0,2,0.9165854364025097
544,5.0,2,0.9165854364025097
545,5.0,2,0.9111495266346628
546,6.0,2,0.9211095155448557
547,6.0,2,0.8781667786488916
548,6.0,2,0.7312810553378168
549,5.0,2,0.6832297644350046
550,6.0,2,0.94635075687077
551,5.0,2,0.8650869403853501
552,5.0,2,0.7275853453047771
553,5.0,2,0.99783261471539
554,5.0,2,0.9040738508099451
555,5.0,2,0.8694465290793016
556,5.0,2,0.8879248051814015
557,5.0,2,0.9998689169898562
558,6.0,2,0.8685844053750378
559,5.0,2,0.9746037182611657
560,5.0,2,0.9774727836000197
561,5.0,2,0.9950020879480984
562,6.0,2,0.9469304640315267
563,6.0,2,0.6473260550459106
564,6.0,2,0.8691430686002213
565,6.0,2,0.9975958221893266
566,6.0,2,0.9978323572264263
567,6.0,2,0.9975605226371317
568,6.0,2,0.9968091284712145
569,6.0,2,0.9975699705912016
570,6.0,2,0.9975873268673089
571,6.0,2,0.9979552208496585
572,6.0,2,0.9984973799601087
573,6.0,2,0.9982793205264229
574,6.0,2,0.9979000212679211
575,6.0,2,0.9968911968386709
576,6.0,2,0.9976146350888404
577,6.0,2,0.9994375795491925
578,6.0,2,0.9975738256689
579,6.0,2,0.997791720598404
580,6.0,2,0.9979193014026019
581,6.0,2,0.9976046410785016
582,6.0,2,0.9979545942918178
583,6.0,2,0.9974372809242225
584,6.0,2,0.9975817556116875
585,6.0,2,0.9979476900195335
586,6.0,2,0.9975823999571906
587,6.0,2,0.9968911968386709
588,6.0,2,0.997754870718769
589,6.0,2,0.9982790540918186
590,6.0,2,0.9979545942918178
591,6.0,2,0.9975776117255035
592,6.0,2,0.9975197926338696
593,6.0,2,0.9978396934892608
594,6.0,2,0.9973515467703642
595,6.0,2,0.9975776117255035
596,6.0,2,0.9227178668242201
597,6.0,2,0.9403343389312879
598,6.0,2,0.998072965093725
599,6.0,2,0.9975816628158205
600,6.0,2,0.9973571661116742
601,6.0,2,0.8796917095196963
602,6.0,2,0.9975605226371317
603,6.0,2,0.9493509931965127
604,6.0,2,0.9975776117255035
605,6.0,2,0.9998812493735202
606,6.0,2,0.9975776117255035
607,6.0,2,0.997791720598404
608,6.0,2,0.9943429597150826
609,6.0,2,0.9975605226371317
610,6.0,2,0.9979081249001297
611,6.0,2,0.6186330182125096
612,6.0,2,0.9891859211112448
613,6.0,2,0.9034045410966194
614,6.0,2,0.9198881419585668
615,6.0,2,0.9843946816632553
616,6.0,2,0.9976124612537223
617,6.0,2,0.9981706597603057
618,6.0,2,0.9978319358530897
619,6.0,2,0.9978329853335892
620,6.0,2,0.9975776117255035
621,6.0,2,0.997791720598404
622,6.0,2,0.9968914982627218
623,6.0,2,0.9975702566692024
624,6.0,2,0.9975873268673089
625,5.0,2,0.9991136160567876
626,6.0,2,0.9978329853335892
627,6.0,2,0.9578396368651872
628,5.0,2,0.9580995324059036
629,6.0,2,0.8790014230442064
630,6.0,2,0.9185639475008011
631,5.0,2,0.9551333698727064
632,6.0,2,0.982680067234927
633,5.0,2,0.9460987309948821
634,6.0,2,0.865045282781387
635,6.0,2,0.841340611798294
636,6.0,2,0.9899824290487089
637,6.0,2,0.965201048395167
638,5.0,2,0.9996961966634085
639,5.0,2,0.9499199788228645
640,6.0,2,0.9893414082464618
641,6.0,2,0.9418592887295538
642,6.0,2,0.9410710961794224
643,6.0,2,0.9131307420870165
644,5.0,2,0.997206829638536
645,5.0,2,0.9923371128009966
646,5.0,2,0.9913587036015066
647,6.0,2,0.8983755722847244
648,6.0,2,0.9337784024772249
649,6.0,2,0.9153485400069904
650,5.0,2,0.999901292985215
651,5.0,2,0.9584132470998525
652,6.0,2,0.7462179689278167
653,6.0,2,0.9034526775657116
654,5.0,2,0.9338990285814501
655,5.0,2,0.9107101874483414
656,5.0,2,0.9980476639783319
657,5.0,2,0.8504077574299468
658,5.0,2,0.9784719887579144
659,5.0,2,0.6802702097304126
660,5.0,2,0.9436387238317293
661,5.0,2,0.9290808472387166
662,6.0,2,0.8635245214597708
663,6.0,2,0.9261783004821025
664,5.0,2,0.9910836135312235
665,5.0,2,0.9977556323919402
666,5.0,2,0.9172059534369934
667,6.0,2,0.970442900641579
668,6.0,2,0.8976273020467558
669,5.0,2,0.9999439701469724
670,5.0,2,0.9404589948862322
671,5.0,2,0.523925320563323
672,5.0,2,0.9908879742050206
673,5.0,2,0.9894107029875311
674,6.0,2,0.7396243866705401
675,6.0,2,0.811083945579458
676,5.0,2,0.9181253802704763
677,5.0,2,0.9908405749515226
678,5.0,2,0.9999672370356332
679,6.0,2,0.9870301703197117
680,6.0,2,0.8900827897094648
681,5.0,2,0.9778420960809602
682,6.0,2,0.9330918104339773
683,5.0,2,0.9381892941689383
684,6.0,2,0.7925398731485065
685,5.0,2,0.9798614344278785
686,5.0,2,0.9497094113530755
687,5.0,2,0.999991071367773
688,5.0,2,0.9999299247148121
689,5.0,2,0.8739661104843133
690,6.0,2,0.9641177017667933
691,5.0,2,0.8575570205133958
692,6.0,2,0.988292721568492
693,5.0,2,0.7559846735340449
694,5.0,2,0.8279489430880789
695,6.0,2,0.8591071485732713
696,5.0,2,0.9566827544108872
697,5.0,2,0.6010019305796255
698,5.0,2,0.9703134959120588
699,5.0,2,0.9999999937936144
700,5.0,2,0.9985712832634132
701,6.0,2,0.9980091077165659
702,5.0,2,0.9445221485229779
703,5.0,2,0.9474510057016171
704,5.0,2,0.9722131177597613
705,5.0,2,0.9869886375697399
706,6.0,2,0.9995939357571462
707,6.0,2,0.9106802117314552
708,5.0,2,0.7821630108232832
709,5.0,2,0.9982483131067438
710,6.0,2,0.8313114272170367
711,6.0,2,0.9897725444542544
712,5.0,2,0.9999999978398036
713,6.0,2,0.8593019356926743
714,5.0,2,0.9297182852547529
715,5.0,2,0.9929387516318374
716,5.0,2,0.9650200763549482
717,5.0,2,0.9081627711863887
718,6.0,2,0.9087852594250043
719,6.0,2,0.9819604840606291
720,5.0,2,0.967776216444601
721,6.0,2,0.9888131995700881
722,5.0,2,0.9905335130132594
723,6.0,2,0.8229698288024522
724,6.0,2,0.9575566380690339
725,6.0,2,0.9019037902917658
726,6.0,2,0.8954268145921391
727,6.0,2,0.858378491720529
728,5.0,2,0.9903801528346623
729,5.0,2,0.9999999996468522
730,6.0,2,0.980846959554052
731,6.0,2,0.8641298212461713
732,5.0,2,0.9518671658456297
733,6.0,2,0.9577158854757596
734,5.0,2,0.9381248560297144
735,6.0,2,0.8497903478668829
736,6.0,2,0.9870372958133804
737,6.0,2,0.9134404509268945
738,6.0,2,0.7931776929431584
739,6.0,2,0.8168497600525323
740,5.0,2,0.8429647025251523
741,6.0,2,0.9964346666017191
742,5.0,2,0.9458201883589004
743,5.0,2,0.9749265804204293
744,5.0,2,0.9652045301528249
745,6.0,2,0.8481607739117558
746,5.0,2,0.9454964942073752
747,5.0,2,0.8277841614492846
748,6.0,2,0.8537872327800856
749,6.0,2,0.9014013746866922
750,6.0,2,0.9450947802321572
751,6.0,2,0.9850837234193766
752,5.0,2,0.9470506551085415
753,5.0,2,0.8630452568063276
754,6.0,2,0.9338873019171925
755,6.0,2,0.8615851222735497
756,6.0,2,0.8408826773972684
757,5.0,2,0.9998133018798662
758,5.0,2,0.7175155336674713
759,5.0,2,0.9105091625565236
760,6.0,2,0.9712718479658862
761,6.0,2,0.9998686546928548
762,6.0,2,0.8601779962792502
763,6.0,2,0.9569482026798873
764,6.0,2,0.9612712701552961
765,6.0,2,0.9977819252000012
766,6.0,2,0.9489249000695534
767,6.0,2,0.8294723486829734
768,6.0,2,0.9492750623082058
769,5.0,2,0.9529383779257753
770,6.0,2,0.997009457838411
771,6.0,2,0.997009457838411
772,6.0,2,0.997009457838411
773,6.0,2,0.9963158636512089
774,6.0,2,0.9970167670846127
775,6.0,2,0.997009457838411
776,6.0,2,0.997009457838411
777,6.0,2,0.997009457838411
778,6.0,2,0.9151651167629152
779,6.0,2,0.9206909811248659
780,6.0,2,0.997009457838411
781,6.0,2,0.997009457838411
782,6.0,2,0.9972733390036735
783,6.0,2,0.9968901853217248
784,6.0,2,0.9969474452632753
785,6.0,2,0.9974322546821038
786,6.0,2,0.9974322546821038
787,6.0,2,0.9974264329796669
788,6.0,2,0.9972713488602041
789,6.0,2,0.9031829744050752
790,6.0,2,0.8460310401159967
791,5.0,2,0.9394344102421934
792,6.0,2,0.8556420351969124
793,5.0,2,0.8591600564690213
794,6.0,2,0.9970089952155696
795,6.0,2,0.997009457838411
796,6.0,2,0.9712421102086876
797,6.0,2,0.8377150307888336
798,6.0,2,0.9974123450066514
799,6.0,2,0.9973326820206322
800,6.0,2,0.997009457838411
801,6.0,2,0.997009457838411
802,6.0,2,0.9978768619725614
803,6.0,2,0.997009457838411
804,6.0,2,0.9968777905126822
805,6.0,2,0.9970605323015621
806,6.0,2,0.9961565497482985
807,6.0,2,0.9969544622006172
808,6.0,2,0.9969877021531136
809,6.0,2,0.997009457838411
810,6.0,2,0.9970089952155696
811,6.0,2,0.9970080642980461
812,6.0,2,0.9969868839631686
813,6.0,2,0.9974750241799185
814,6.0,2,0.9970167670846127
815,6.0,2,0.997078585200833
816,6.0,2,0.9971254361655024
817,6.0,2,0.9970147569973944
818,6.0,2,0.5250461287756398
819,6.0,2,0.9901243272951302
820,6.0,2,0.9819400476323953
821,6.0,2,0.9936078718140063
822,6.0,2,0.9997339844972747
823,6.0,2,0.9900180684699617
824,5.0,2,0.9878260771722915
825,6.0,2,0.8659022985973042
826,6.0,2,0.87261101983531
827,6.0,2,0.9800900448662087
828,5.0,2,0.9416613924171545
829,5.0,2,0.6045476495686084
830,6.0,2,0.919409835383122
831,5.0,2,0.8186955425999047
832,6.0,2,0.8453245295356837
833,5.0,2,0.9551063866495095
834,5.0,2,0.6514960012263098
835,5.0,2,0.637033161819357
836,6.0,2,0.7448113722227695
837,5.0,2,0.9988515479326382
838,5.0,2,0.7800981882055584
839,5.0,2,0.9047114610745809
840,6.0,2,0.8812358057553036
841,6.0,2,0.7199530515387776
842,5.0,2,0.9393725916436804
843,6.0,2,0.9492603514424643
844,5.0,2,0.7288882466040583
845,6.0,2,0.7911856961593425
846,6.0,2,0.8536438233354597
847,6.0,2,0.5148511131998021
848,5.0,2,0.999924594313961
849,5.0,2,0.9424839525161258
850,5.0,2,0.7821265866322876
851,6.0,2,0.8081829700262032
852,5.0,2,0.9947690279162735
853,6.0,2,0.9335616003041205
854,5.0,2,0.9916219362900422
855,6.0,2,0.9894019345288356
856,5.0,2,0.9842182473206473
857,5.0,2,0.9993076230723281
858,6.0,2,0.9998979630192029
859,6.0,2,0.9998918528359272
860,5.0,2,0.8236282489364637
861,6.0,2,0.9924176537108547
862,6.0,2,0.7777248950084341
863,6.0,2,0.9767891906896637
864,5.0,2,0.9842746485594411
865,6.0,2,0.8965939143005383
866,5.0,2,0.8696955721735926
867,5.0,2,0.9926951750097537
868,6.0,2,0.9835470054273074
869,5.0,2,0.9932450979395908
870,6.0,2,0.9777422448766128
871,5.0,2,0.9887731250475541
872,6.0,2,0.9738366117980833
873,6.0,2,0.96208618519005
874,6.0,2,0.9793574974432468
875,5.0,2,0.9425206128805292
876,5.0,2,0.9743422954152098
877,5.0,2,0.9982190738915518
878,6.0,2,0.8789557325743261
879,5.0,2,0.9897168400388744
880,6.0,2,0.8265427532543506
881,6.0,2,0.8486567722112469
882,6.0,2,0.8333860502405912
883,6.0,2,0.9081658450594952
884,5.0,2,0.9754708398201428
885,6.0,2,0.9968370292967108
886,6.0,2,0.971065529577454
887,6.0,2,0.9705507768976223
888,5.0,2,0.9954132331843665
889,5.0,2,0.8180009017275487
890,5.0,2,0.9540248375940419
891,5.0,2,0.9904075511737648
892,5.0,2,0.9721503806615346
893,5.0,2,0.974978058643752
894,6.0,2,0.987627313978558
895,5.0,2,0.9693440871079726
896,5.0,2,0.99701343809904
897,5.0,2,0.9403870756727621
898,5.0,2,0.991423434681654
